user_id,password,full_name,gender,attendance_status,phone_number,lattitude,longitude
d900d881,W0UrMhA8,Masar Şensoy,male,"[1, 0, 1, 1, 0, 0, 0]",+90 571-794-87-57,28.729313981588845,40.98581852961448
663428f5,DNZpLCYN,Nazlim Ergül,male,"[1, 1, 1, 1, 1, 0, 0]",+90 540-038-94-32,29.221510181877267,41.08961795107289
17e372af,9HABTsOz,Akçabay Sezer,male,"[1, 0, 0, 1, 0, 0, 0]",+90 570-139-17-93,28.598125458602198,41.07925726610036
204258a9,HDL0IWHs,Tutkucan Tevetoğlu,female,"[0, 1, 1, 0, 1, 0, 0]",+90 521-994-32-39,28.7581799168341,41.09963477814696
712510a2,vrJPBjuy,Ledün İhsanoğlu,male,"[0, 1, 0, 0, 1, 0, 0]",+90 539-232-32-36,28.99174994213854,41.0300251202291
f2d8e0bd,H8Hrq8WV,Öge Tarhan,male,"[0, 1, 1, 0, 0, 0, 0]",+90 595-310-26-18,28.49080786293986,41.07766238653464
06d584a8,CjS7ZYpd,Ürper Tarhan,female,"[1, 1, 1, 1, 0, 0, 0]",+90 576-169-52-10,29.24556368442895,40.93839538051096
2b68e525,OKjYZ1NK,Bellisan Ülker,male,"[1, 0, 1, 1, 1, 0, 0]",+90 529-321-97-97,28.531467393001225,41.0569616047812
937a013a,N49Ueq6n,Ürfettin Şensoy,male,"[0, 1, 0, 1, 1, 0, 0]",+90 543-877-27-19,29.118489744561163,41.04031812064208
8fb4e57b,4QBAF56F,Zaliha Akgündüz,female,"[0, 1, 0, 0, 1, 0, 0]",+90 513-427-79-84,29.119193637505436,41.13000609511607
bdf37dbe,FnDRULMn,Erşat Akçay,male,"[0, 0, 1, 0, 0, 0, 0]",+90 556-724-03-63,29.105237614719755,40.972454307546485
551342b6,JhBBRG2X,Alaeddin Durmuş,male,"[1, 0, 1, 1, 0, 0, 0]",+90 547-339-16-16,28.67139195583608,41.0345072327036
01479e6b,AlveqiwP,Aksoy Soylu,female,"[0, 1, 0, 0, 1, 0, 0]",+90 594-366-03-39,29.12085969174948,40.97373549934375
281c7c66,JCs36sWa,Rahiye Arsoy,female,"[1, 1, 1, 0, 0, 0, 0]",+90 565-048-90-01,28.809996162937445,40.99644163263302
3d08ae2c,VhsFqJPc,Aru Gül,male,"[0, 1, 0, 1, 0, 0, 0]",+90 519-719-57-18,28.718898753874196,41.010315579634224
ce6e9d3b,v267yO31,Abdürreşit Yaman,male,"[0, 0, 1, 1, 0, 0, 0]",+90 558-220-32-66,29.14271270583656,40.93777924847896
a13e25d1,gCyYPami,Tan Sakarya,female,"[0, 0, 1, 0, 0, 0, 0]",+90 531-602-77-65,29.23076500989251,41.044056854391016
576db519,ydEI7FqI,Ruhide Şener,female,"[1, 0, 1, 1, 0, 0, 0]",+90 520-128-28-05,29.221524886770943,40.94179694053111
e9e33cee,DcP3CpLk,Akmaner Akçay,male,"[0, 0, 1, 1, 1, 0, 0]",+90 522-067-70-45,29.158006987199013,40.98047576548378
8bac7db9,3bvBvT8e,Yalgın Akçay,male,"[1, 1, 0, 1, 1, 0, 0]",+90 549-061-41-54,28.81042896425444,41.06603342648474
5598f803,SyxtFCuQ,Saba Gül,male,"[0, 0, 0, 0, 1, 0, 0]",+90 506-049-78-07,29.192620805432032,40.96963786932993
572dfcc8,9r5pnciv,Samurtay Bilir,male,"[0, 0, 1, 0, 1, 0, 0]",+90 524-567-66-90,28.85510402726002,41.03135820823221
a22fdafc,gVDVq70n,Oganer Yaman,male,"[0, 0, 0, 1, 1, 0, 0]",+90 548-602-63-30,29.214461211869605,41.10221206022328
484ccf36,yKed7Xp1,Süleyla Zengin,female,"[0, 1, 1, 0, 1, 0, 0]",+90 564-414-27-50,29.12413544988597,41.14061071620999
38b24863,qfRs1fNc,Uraltay Şensoy,male,"[0, 0, 1, 0, 1, 0, 0]",+90 524-232-41-42,29.11502606841739,41.03454501650528
e120b75f,rBazrNqJ,Muvahhide Akçay,female,"[0, 0, 1, 1, 1, 0, 0]",+90 548-759-17-70,29.166912496067813,41.11699963558223
a0ba5696,i0v7baIX,Sunel Yorulmaz,male,"[1, 1, 0, 0, 1, 0, 0]",+90 547-208-46-33,28.900430674310584,41.10983183562851
72bc471e,38FifrjB,Balatekin Ülker,male,"[0, 1, 0, 0, 1, 0, 0]",+90 553-416-56-50,28.81894907291243,41.00762479356293
f7d1d9fb,4dPnZJVC,Adlan Sezgin,male,"[1, 1, 0, 1, 1, 0, 0]",+90 595-456-79-24,28.958021287785755,41.07327174195399
518932ae,xMLyxZGU,Yurtseven Yorulmaz,female,"[0, 0, 1, 1, 0, 0, 0]",+90 564-978-89-82,28.660292337440104,41.145068958517015
435e843f,YPCuLpGK,Hayel Akdeniz,female,"[0, 0, 1, 1, 1, 0, 0]",+90 598-829-43-94,28.980173797234727,41.00966054296086
5d1f985a,KqC6cQfB,Hürmet Fırat,female,"[1, 1, 0, 0, 1, 0, 0]",+90 545-949-40-15,28.67528733402589,41.01715842204137
83899581,CJwPmbIY,Meveddet Arsoy,female,"[1, 1, 1, 1, 0, 0, 0]",+90 557-611-29-75,29.043287385802568,41.01223576070228
028dd318,IjHL6clD,Nihan Bilir,female,"[0, 1, 0, 0, 0, 0, 0]",+90 572-071-12-33,28.7078412481009,40.97621831892079
3c207ccc,TWKZtDMe,Sultane Demirel,female,"[1, 0, 0, 0, 0, 0, 0]",+90 598-026-99-62,28.906157712539308,41.10851789969824
c92a4264,ZViQP8xP,Mahigül Mansız,female,"[1, 1, 0, 0, 0, 0, 0]",+90 593-029-79-33,28.79916866851398,40.97585652648126
a6b156ee,VRJpK2Ec,Arıpınar Fırat,female,"[0, 0, 0, 0, 1, 0, 0]",+90 516-429-26-46,29.033352148568397,41.0057559900241
02eff2fa,Jb1iHnv0,Perinur Gülen,female,"[0, 1, 1, 0, 1, 0, 0]",+90 545-887-38-07,29.266280902581933,40.91372703904962
6fefa93c,13zqYgfF,Gülfari Zengin,female,"[1, 0, 0, 0, 1, 0, 0]",+90 529-040-84-01,29.17181482743956,40.94566382650584
b8982325,oUY3KIRF,Özinal Hançer,male,"[0, 0, 1, 1, 0, 0, 0]",+90 504-112-27-97,28.822061719927337,41.02982635723334
95230be7,l7MrXuFN,Fatigül Akar,female,"[1, 1, 1, 0, 1, 0, 0]",+90 528-203-59-34,28.87150405468582,40.97403173986451
ebffb747,ih6F1fxg,Barak Sezgin,male,"[0, 1, 1, 0, 1, 0, 0]",+90 553-712-17-33,29.13335473624715,41.00808363091842
7f3d9e8c,tqswfe82,Sevim Alemdar,female,"[1, 0, 0, 1, 1, 0, 0]",+90 511-689-07-90,28.70863693924655,41.09762134467767
c3a9cba3,n1ncXX8T,Besin Bilge,male,"[1, 1, 1, 0, 0, 0, 0]",+90 594-200-31-09,29.128532414317437,41.02090179244172
0e2a99ad,zcwYrjGM,Yurdaser Ertaş,female,"[1, 1, 1, 1, 0, 0, 0]",+90 591-600-74-53,28.80848046192592,41.052091167398686
165d6e75,oFdWkUqy,Sirap Zorlu,female,"[1, 1, 0, 1, 1, 0, 0]",+90 508-835-38-92,29.14614003492542,40.94220435229096
f898f9ae,3qe825yf,Rayla Erdoğan,female,"[1, 0, 1, 0, 1, 0, 0]",+90 537-414-12-39,29.18168893373885,41.00204066041254
3c4056f4,bzVgq7D2,Şamiha Şener,female,"[1, 0, 1, 0, 0, 0, 0]",+90 502-412-82-09,28.63891968191337,41.05648138077161
296fd491,rHgrdGEU,Yosma Tevetoğlu,female,"[1, 1, 0, 0, 1, 0, 0]",+90 536-137-99-13,29.247044081898466,41.007619477266616
93ef4371,ucJHVpkn,Firdevis Durmuş,female,"[1, 1, 1, 1, 0, 0, 0]",+90 531-311-48-60,28.609114013458903,41.02490695173498
381aa0c4,FUOYVdrB,Özaslan Tevetoğlu,male,"[0, 1, 1, 0, 1, 0, 0]",+90 509-305-15-59,29.126260265191263,41.05608581803917
d333d1bb,zDUNxiBS,Tartış Akgündüz,male,"[0, 0, 0, 1, 0, 0, 0]",+90 543-939-49-73,29.08992017970174,41.06504058947134
78ed9308,qqUdiWJV,Gülşeref Akçay,female,"[0, 1, 0, 1, 0, 0, 0]",+90 535-090-27-33,29.238383867466133,41.00426874881655
2078483d,3sz2mgpV,Erkan Zorlu,male,"[1, 1, 0, 0, 0, 0, 0]",+90 518-122-53-03,29.244559718119984,40.94946050050508
b07ca35b,bdo5Fnp4,Taçnur Ertaş,female,"[1, 0, 0, 0, 1, 0, 0]",+90 532-478-65-68,28.61944227840176,41.03104133335447
76f510f3,QZJHnqtY,Varlık Durmuş,female,"[1, 1, 0, 0, 1, 0, 0]",+90 596-020-31-89,29.266202005427782,41.04557393582196
7270932b,TDIUXA4E,İlteriş Öcalan,male,"[0, 1, 0, 1, 1, 0, 0]",+90 520-543-38-32,28.80312230567151,40.971878285771545
3b1aea86,v5recWI0,Arıel Mansız,male,"[1, 1, 1, 1, 1, 0, 0]",+90 519-085-93-32,29.36182932502049,40.971087147189714
69dc7503,hMx4ns03,Rumeysa Ülker,female,"[0, 1, 1, 0, 1, 0, 0]",+90 588-796-51-57,28.931710330067396,41.1082514398917
097a0f7d,7axtivG9,Salurbay Tevetoğlu,male,"[1, 1, 0, 0, 1, 0, 0]",+90 588-350-58-13,29.0988083477568,41.03508267600408
d29cd373,Vacms0b0,Feraye Akçay,female,"[1, 0, 0, 0, 0, 0, 0]",+90 502-518-08-74,29.13994801828675,41.05029821301344
787ae0ed,yCODOXqK,Ticen Sezer,female,"[1, 1, 0, 0, 1, 0, 0]",+90 539-806-42-08,29.179754803715447,40.949328232078045
101d2490,tDZND1ro,Sidar Çamurcuoğlu,female,"[1, 1, 0, 0, 1, 0, 0]",+90 587-208-21-81,29.19464317512153,40.95473608836063
7ff89ec0,6W5B4Oya,Henife Zengin,female,"[0, 1, 1, 0, 1, 0, 0]",+90 512-107-92-40,29.232151598236797,41.0696645160462
c7ee0b11,Qln7jjfQ,Veis Demir,male,"[1, 0, 0, 1, 0, 0, 0]",+90 522-357-17-65,29.13877729353562,41.11167904487768
49965ec8,e3qoAK8D,Erbay Öcalan,female,"[1, 1, 0, 0, 1, 0, 0]",+90 517-244-60-39,29.103095126592567,40.96513698417601
c644d8d4,gv51Ugfo,Aktemür İnönü,male,"[1, 1, 1, 1, 0, 0, 0]",+90 503-025-34-81,28.789835331902367,41.1720177023785
1de7d938,rRxvyFmt,Feden Zengin,female,"[0, 1, 0, 1, 0, 0, 0]",+90 553-793-03-68,28.97129826152791,41.09768309695836
d1153cf1,IfE5merE,Hüsnühâl Yüksel,female,"[1, 0, 1, 0, 1, 0, 0]",+90 594-823-04-61,29.239506515450675,40.95459048027604
72cc6a74,0R0cxLWe,Aliihsan Gülen,male,"[0, 1, 0, 0, 1, 0, 0]",+90 575-484-26-24,28.76416639212224,40.98649857162315
ade3a3fa,CBhghTPg,Uzbay Gül,male,"[1, 1, 1, 0, 1, 0, 0]",+90 513-775-96-53,29.13105707366953,40.94122924366426
8e461267,c8543JTb,Rengül Ertaş,female,"[1, 0, 0, 1, 0, 0, 0]",+90 521-024-00-52,28.611240032705687,40.96529187385671
db7fad99,z1cG7t6A,Kete Dumanlı,male,"[1, 1, 1, 1, 0, 0, 0]",+90 594-767-81-29,28.905149831040188,41.018941457872224
466d1a2b,1x3POFCy,Batırhan Sakarya,male,"[1, 0, 0, 1, 0, 0, 0]",+90 544-879-09-52,28.695559746555897,41.00796030623009
03d43840,uzSmxdKL,Cuheyna Kısakürek,female,"[1, 0, 1, 0, 0, 0, 0]",+90 512-167-85-21,28.81929924722313,41.03025945852813
da3a87aa,OA7OXnN6,Artan Hayrioğlu,male,"[1, 0, 1, 0, 0, 0, 0]",+90 584-540-18-92,29.01158866270045,41.06455294838549
75d7a87b,c6JkW5VG,Azettin Sezgin,male,"[1, 0, 0, 0, 0, 0, 0]",+90 584-462-89-38,28.745770322268505,41.05114292662692
1defd36d,P1rUbIA4,Güngören Seven,female,"[1, 1, 0, 1, 0, 0, 0]",+90 547-314-14-91,28.754164217168,41.04921437487959
c9a3be89,ArQxxtGB,Nurser Çorlu,female,"[0, 0, 1, 0, 1, 0, 0]",+90 570-401-30-84,29.250344475637988,40.93139392361413
84499692,aB4UcXui,Tasvir Hayrioğlu,female,"[0, 1, 1, 0, 0, 0, 0]",+90 588-424-28-77,29.40302250983992,41.01921504880425
a5a1fbc2,WAGxlQYc,Ulakbey Gül,male,"[1, 1, 0, 1, 0, 0, 0]",+90 555-395-27-00,28.70941490298736,41.04053236987636
68b2f2de,vwn72KYQ,Ertuncay Bilge,male,"[1, 1, 1, 0, 1, 0, 0]",+90 500-460-33-70,28.89653150551333,41.13848345664831
063ec214,fJLKlqGu,Memili Demir,male,"[0, 1, 1, 0, 1, 0, 0]",+90 572-302-92-02,28.825242464801526,41.00813621913122
67f40e43,AKVJTZps,Afer Zengin,male,"[1, 0, 0, 1, 1, 0, 0]",+90 542-317-73-03,28.95942187455867,41.10073383424542
2542288d,VccK0EVs,Siper Demir,male,"[0, 0, 1, 0, 0, 0, 0]",+90 563-817-49-63,28.849506601913816,41.07900052054604
a8a1f5c5,XhUZyayf,Evrimer Ülker,male,"[1, 0, 0, 1, 0, 0, 0]",+90 506-109-00-06,29.4150889970924,41.03652773770437
84fbff88,nlA4BdRt,Akdurmuş Zorlu,male,"[1, 0, 1, 0, 1, 0, 0]",+90 512-436-03-23,29.158539748540047,40.99686765672599
496f4f06,80sBxCcU,Mertel Güçlü,male,"[0, 0, 0, 1, 1, 0, 0]",+90 520-862-00-42,29.06370850391626,41.21635031464248
07d38cfa,36VqTGmF,Ertuncay Demirel,male,"[0, 1, 1, 1, 0, 0, 0]",+90 541-313-90-21,29.38015261044176,40.96347034020179
181f7865,DiyJ9wYd,Mahter Ergül,female,"[1, 1, 1, 1, 0, 0, 0]",+90 553-975-21-11,28.68247256857761,41.054236676820096
dae95013,T2FPjQST,Havse Alemdar,female,"[0, 1, 1, 1, 1, 0, 0]",+90 509-583-60-87,28.64829452853784,40.9763715959116
7f5e0830,ZjLmyufI,Ümray Akdeniz,female,"[0, 0, 1, 0, 0, 0, 0]",+90 544-481-89-12,28.673663290766918,41.12192417595605
731c5c60,iVT6KOBk,Akar Şama,male,"[1, 1, 1, 0, 1, 0, 0]",+90 579-496-56-89,29.346730320833608,40.981186295391446
c302b316,7LxDPJU8,Deviner Yıldırım,male,"[0, 0, 0, 0, 0, 0, 0]",+90 536-717-00-41,28.666542143764666,41.0926648106961
0f9c48be,L4zqcuSD,Selçuk Sakarya,female,"[0, 1, 1, 0, 1, 0, 0]",+90 514-709-22-35,29.272930891346803,41.1133665676644
4902b880,wKu2R0mZ,Rahiye Zengin,female,"[1, 1, 1, 0, 1, 0, 0]",+90 569-117-13-47,28.9463270733554,41.07775732675976
1f040eea,h43daEso,Hıfzullah Çetin,male,"[0, 1, 0, 1, 0, 0, 0]",+90 590-769-00-40,28.694882253530537,40.99745966677826
36b437a5,Q57HaS9L,Yamin Sakarya,male,"[1, 1, 0, 1, 1, 0, 0]",+90 520-117-60-44,28.847036444779604,40.97328422549667
1d5279d2,PTfVBNaO,Kübran Akgündüz,female,"[1, 1, 1, 1, 0, 0, 0]",+90 502-220-65-49,29.511295992419605,41.04923281847572
ce5c7012,inRuurL8,Tagangül Bilge,female,"[0, 1, 0, 0, 1, 0, 0]",+90 511-930-17-01,29.186132272155632,41.01227961398466
665978b8,KdhSQ5pM,Ramadan Yorulmaz,male,"[1, 1, 0, 0, 0, 0, 0]",+90 550-323-74-41,28.801446419165288,41.07204926678693
932a4a64,d2h52YKl,Gelengül Şener,female,"[1, 1, 0, 1, 0, 0, 0]",+90 515-528-26-57,28.84902166838293,41.02403529164452
5ad668a9,BoTlmLju,Mahir Durmuş,male,"[0, 1, 0, 1, 1, 0, 0]",+90 518-811-69-77,28.87420660601582,41.00217489453316
954d30af,VKUFtmCb,Akif Çorlu,male,"[0, 0, 0, 0, 1, 0, 0]",+90 554-389-86-82,29.193543831233608,40.94181903676853
26320808,wxdIcsNa,Paksu Türk,female,"[0, 0, 0, 0, 1, 0, 0]",+90 538-948-70-88,29.030725606769582,41.08447965682244
7cd32577,ntpNJK8E,Solma Demirel,female,"[1, 1, 0, 1, 0, 0, 0]",+90 591-263-16-39,28.82437424268206,40.95669572022207
3eeef4fb,lTDX92Je,Buhari Çamurcuoğlu,male,"[0, 1, 0, 1, 0, 0, 0]",+90 544-059-83-76,29.26089653968168,40.86400963306316
6b3cc42e,mS1SJgGH,Serfinaz Dumanlı,female,"[0, 0, 1, 0, 1, 0, 0]",+90 520-783-02-25,28.632806987751337,41.07719239861219
7f1823fb,URtK8Z41,Tartış Akça,male,"[0, 1, 0, 1, 0, 0, 0]",+90 503-581-40-64,29.335382135327016,40.994019515295626
fd1f2424,wznN95Xf,İbrahim Bilir,male,"[0, 1, 0, 1, 1, 0, 0]",+90 542-934-57-78,28.690050953542027,41.00479180542464
8c78d002,MqvsdtRy,Kotuz Erdoğan,male,"[0, 0, 1, 1, 0, 0, 0]",+90 593-076-31-06,28.746780397178263,40.99128449936445
c4388a05,NFziH0rk,Hasret Şama,female,"[0, 0, 0, 0, 1, 0, 0]",+90 549-752-16-64,28.95580197528717,41.04417793574071
f55f07f7,uuNlsZWK,Sehel Sezer,female,"[0, 1, 1, 0, 1, 0, 0]",+90 557-054-47-85,29.142349304179827,41.08575819395261
5db16f00,luWWFErr,Mutluhan İnönü,male,"[1, 1, 0, 0, 1, 0, 0]",+90 564-682-94-49,28.93520962612389,41.04766864179911
0a48bfcf,wXjNDgAf,Aytek Demirel,male,"[1, 1, 0, 0, 1, 0, 0]",+90 555-457-82-26,29.21662636557645,40.937823774027606
ad9b9457,KIJIFkao,Alkor Sezer,male,"[0, 1, 0, 0, 0, 0, 0]",+90 502-764-81-63,28.84194487875403,40.97049291491188
2183bc2a,O73n2Euh,Canal Tevetoğlu,male,"[1, 0, 0, 1, 0, 0, 0]",+90 534-574-85-06,28.9747318576452,41.03415683676162
d261b9b6,KwzRrlvk,Gözem Ergül,female,"[1, 0, 1, 1, 0, 0, 0]",+90 546-459-06-60,29.103795907143304,41.11575383946468
10541ca6,ewmryipf,Kürşad Akar,male,"[1, 0, 1, 1, 0, 0, 0]",+90 521-722-82-36,29.34229071635264,41.01512642308779
444f8698,zkzZpUu5,Paye Arslan,female,"[1, 0, 1, 1, 0, 0, 0]",+90 569-059-65-48,28.928866647157207,41.07195225618427
3302b39d,6sCjAubL,Teksoy Kısakürek,male,"[0, 1, 1, 1, 0, 0, 0]",+90 525-339-23-19,28.648343709861614,41.02991381395986
a2867aa3,vbhGDsWT,Süleyla Güçlü,female,"[0, 1, 0, 1, 1, 0, 0]",+90 509-580-58-99,28.73232343836108,41.01547477296733
379501db,4UDARovj,Kefser Duran,female,"[0, 1, 0, 0, 0, 0, 0]",+90 533-339-97-42,29.12955521315929,40.92981589815094
dee9476b,MPRl0V8e,Laze Durdu,female,"[1, 0, 1, 1, 0, 0, 0]",+90 555-868-84-52,29.06770238900119,41.00921520396504
6d0950e3,UI15N5Nq,Bozbağ Yüksel,male,"[1, 0, 1, 1, 1, 0, 0]",+90 558-552-06-80,29.096426453793253,41.05648840687081
9c816440,blcSvwJX,Kelâmi Arsoy,male,"[0, 1, 1, 1, 1, 0, 0]",+90 522-711-12-35,29.065661627987694,40.96890620798114
26f1688f,9BXdnNYB,Nurseda Yüksel,female,"[0, 1, 0, 0, 1, 0, 0]",+90 581-572-68-16,28.798426359556807,41.04233439784351
59f6083d,Jc05Jzby,Duha Çetin,female,"[0, 1, 0, 0, 0, 0, 0]",+90 565-348-00-63,28.782796123520647,40.989018205704646
a960bcab,4WsQ8uwV,Sağıt Fırat,male,"[1, 1, 1, 1, 0, 0, 0]",+90 591-788-33-34,29.21505945704021,41.02166447570088
ec20078d,0T4d59xo,Ömriye Sezer,female,"[0, 0, 0, 1, 0, 0, 0]",+90 512-945-76-81,28.83040859665134,40.96697690715401
2ae03e17,dr8Bw9wT,Maşide Aslan,female,"[1, 1, 0, 0, 1, 0, 0]",+90 529-271-27-57,29.29496537453958,41.04909828099553
200700d1,PybEabsO,Ummahani Alemdar,female,"[0, 1, 0, 0, 0, 0, 0]",+90 500-087-61-00,29.05629579750953,40.97034500907159
093ebb6e,ERec6Njf,Hazine Akçay,female,"[0, 1, 1, 1, 1, 0, 0]",+90 544-088-04-54,29.33203538746072,41.04334128471446
377b968b,kI2T13dm,Erten Sezer,male,"[0, 1, 1, 0, 0, 0, 0]",+90 579-648-61-77,28.784781125179503,41.02405232588542
3e8deaa9,eEvwkVvg,Sultane Akdeniz,female,"[0, 0, 1, 1, 1, 0, 0]",+90 557-513-53-68,28.78920999906064,40.99021040676086
4254f072,e9vsMt25,Şafii Bilgin,male,"[1, 0, 0, 0, 0, 0, 0]",+90 537-989-55-80,29.21784601555709,40.884881325929655
82152bfa,35D6i3Yy,Ünübol Sakarya,male,"[0, 0, 0, 0, 0, 0, 0]",+90 507-508-50-87,28.988787359300105,41.0295605114851
bc12df3e,ypjhVvkd,Telim Akça,male,"[1, 0, 1, 1, 0, 0, 0]",+90 531-062-73-96,29.07033158000633,41.01726608516442
cd4d4d58,FBOh5pcb,Nurşan İhsanoğlu,female,"[1, 1, 1, 1, 1, 0, 0]",+90 524-537-53-82,28.631557947966037,41.00619945063897
7e089437,vsDWL6sK,Özakan Çorlu,male,"[0, 1, 0, 1, 0, 0, 0]",+90 538-569-10-55,29.34158356448352,40.911664478712176
90dc9b0e,2h4nibH4,Balca Sakarya,female,"[0, 1, 1, 1, 0, 0, 0]",+90 560-417-80-07,28.970991713992674,41.11377830053949
4fbe7604,0f9QoSyj,Gürcüye Zorlu,female,"[0, 0, 0, 1, 0, 0, 0]",+90 582-479-63-17,29.03832032251169,40.98415274065143
a8355d60,pShXIxx1,Timurtaş Aksu,male,"[0, 0, 1, 0, 0, 0, 0]",+90 510-515-53-45,29.123870458435963,40.9561429749447
6382702c,8DEMECBo,Berrin Aksu,female,"[0, 0, 0, 0, 0, 0, 0]",+90 591-864-29-02,29.21495560803038,40.98246150215879
51eadb36,5E6GNnTr,Yelesen Yılmaz,male,"[1, 1, 1, 0, 0, 0, 0]",+90 552-374-21-51,29.030482065192228,41.11510835998553
e85a14ee,8cICGM1Q,Selatin Güçlü,male,"[1, 0, 1, 1, 0, 0, 0]",+90 599-785-16-12,28.942254891269,41.00304563302406
12925d75,2Y5kYiqb,Çağa Demirel,male,"[1, 0, 0, 0, 0, 0, 0]",+90 509-306-95-57,29.0124860712775,41.02526093345748
15151319,lx5j3AuK,Seblâ Seven,female,"[1, 1, 1, 0, 1, 0, 0]",+90 596-916-54-56,28.96292886247001,41.0455161687461
89d237e9,3iUeZIOq,Özdeş Erdoğan,female,"[1, 0, 1, 1, 0, 0, 0]",+90 511-859-73-71,29.13676514942357,40.96851446495228
c3641fe7,2Nznd0XB,Özdoğdu Aslan,male,"[1, 1, 0, 1, 1, 0, 0]",+90 509-322-69-84,28.64294026842105,41.148071983126194
ba5a9eec,ohury8Eb,Gençay Şener,male,"[1, 0, 0, 1, 0, 0, 0]",+90 582-473-02-58,28.863127619881524,41.09150197510493
32462959,Hf1USRao,Konguralp Akar,male,"[1, 1, 1, 0, 1, 0, 0]",+90 547-492-30-11,28.58309700413106,41.01953900905704
b7dc01cb,7DQ0ICCq,Özay İnönü,female,"[1, 1, 0, 0, 1, 0, 0]",+90 532-959-32-36,29.019539328512977,41.04602423695333
fb2582c3,P7MJYANb,Duyguhan Çetin,female,"[1, 0, 0, 0, 0, 0, 0]",+90 535-163-89-14,29.113844939799293,40.98229397960012
5740643c,SnXFW7nR,Abdulsemet Bilgin,male,"[0, 0, 0, 1, 0, 0, 0]",+90 507-238-10-24,28.948206615500418,41.01288443571084
da472bae,5F94iHm8,Dinçkol Karadeniz,male,"[0, 1, 1, 1, 1, 0, 0]",+90 517-631-41-74,28.747028293409645,40.99106146997414
d1245c9a,Ddzz6Irz,Eyyüp Zorlu,male,"[0, 0, 0, 0, 0, 0, 0]",+90 512-071-71-57,28.66401477417186,41.03188222230449
581fdd35,NFf6oPl4,Eröz Durmuş,male,"[1, 0, 1, 0, 1, 0, 0]",+90 568-822-62-43,29.27538777736044,41.030728215243215
ba08750f,t720jg7T,Nuyan Ülker,male,"[1, 1, 0, 0, 0, 0, 0]",+90 507-529-17-99,28.97250591797379,41.0106725475336
9c077428,zAMIwrBN,Şinasi Seven,male,"[1, 0, 0, 0, 0, 0, 0]",+90 591-219-62-07,28.963200125767912,41.0410771207504
70a8f48f,A2Y4WgKW,Muhyettin Yılmaz,male,"[1, 0, 1, 1, 1, 0, 0]",+90 581-248-90-83,29.12168775312604,41.037641972663344
aec3afb6,mNCeWacD,Sittik Durdu,male,"[1, 0, 1, 0, 0, 0, 0]",+90 584-686-00-02,29.06559286836722,40.95845758277091
9b941aec,I78zcZ2i,Nurveren Hayrioğlu,female,"[1, 0, 1, 1, 0, 0, 0]",+90 541-004-53-62,29.06001149613281,41.00592646748468
3975e525,fJ5Lf8ht,Ülke Durdu,female,"[1, 1, 1, 1, 0, 0, 0]",+90 516-677-16-60,28.731896413438925,40.99251882067966
7a9b8a63,XS5b5tws,Şide Aslan,male,"[1, 1, 0, 0, 1, 0, 0]",+90 510-069-60-50,29.380736283709407,40.98548950593354
8d28cf40,1z86tB5e,Serda Şafak,male,"[0, 0, 1, 1, 1, 0, 0]",+90 511-661-22-94,29.21892515383141,40.92819646607451
29a1023f,OMNy3uXQ,Beste Öcalan,female,"[0, 0, 0, 0, 0, 0, 0]",+90 585-214-32-81,28.7857045623124,41.00379880079633
30c44a57,bi6ob434,Zamir Karadeniz,male,"[1, 0, 1, 1, 0, 0, 0]",+90 515-737-73-94,28.613325621410603,41.01315527415005
2779e0c3,AfxsFMwY,Çavuldur Akçay,male,"[1, 1, 1, 1, 0, 0, 0]",+90 512-340-94-89,29.18682989175829,41.0628943252512
8effbe6a,B2UMnfT6,Çetinsu Çamurcuoğlu,male,"[1, 0, 1, 1, 1, 0, 0]",+90 514-240-09-27,28.864432098273184,41.03788394717863
af9b9a71,RnkZedj5,Fermuta Şafak,female,"[0, 0, 0, 0, 0, 0, 0]",+90 569-731-34-93,29.27160917244502,40.89033936167221
ebd9c112,phQVP50s,Alize Akçay,female,"[1, 0, 0, 1, 1, 0, 0]",+90 553-379-96-95,28.77415664173849,41.04197659054861
ef36dd1e,VycEtVji,Serma Mansız,female,"[1, 0, 0, 1, 1, 0, 0]",+90 576-837-99-99,29.18819767595272,40.97940571256086
ccc86022,GwIPjD1A,Atiyye Ertaş,female,"[0, 0, 0, 0, 1, 0, 0]",+90 507-101-35-41,28.908875671117983,41.0199114240454
47e39704,0a3XD2ja,Gülsiye Tevetoğlu,female,"[0, 0, 0, 0, 1, 0, 0]",+90 539-513-59-18,29.19063158366674,41.10931704410249
8969aa57,1sEDRgjQ,Üzer Durmuş,male,"[0, 1, 0, 0, 0, 0, 0]",+90 553-718-47-97,28.962219555478477,41.02112914226558
160dc0ef,u8X49eH2,Tanyolaç Tevetoğlu,male,"[1, 0, 0, 0, 1, 0, 0]",+90 598-963-37-68,29.040324497472263,41.026746763119256
c93d21be,xi8imxZz,Büget Çorlu,male,"[0, 1, 1, 1, 1, 0, 0]",+90 565-654-69-82,28.51899532953271,41.02111140435244
cef93f13,7wM2GaYC,Şali İhsanoğlu,male,"[0, 0, 1, 1, 1, 0, 0]",+90 570-676-44-63,28.673931758234563,40.97306778643245
d31b767d,Ln9sR1PC,Adila Şama,female,"[0, 1, 0, 1, 0, 0, 0]",+90 514-198-20-58,29.14178017705955,41.01485816121343
